timestamp,Mean Temperature,Max Temperature,Min Temperature,Precipitation,Wind Speed,Max Wind Speed
20121230,44,54,34,0,3,9
20121231,41,51,30,0,2,9
20130101,43,52,34,0,5,15
20130102,42,54,29,0,3,12
20130103,41,53,28,0,2,9
20130104,43,55,31,0,3,12
20130105,40,47,33,0.23,3,15
20130106,43,49,37,0.01,3,10
20130107,46,57,34,0,2,10
20130108,46,53,38,0,2,9
20130109,45,54,36,0.01,5,18
20130110,43,51,35,0,9,18
20130111,41,51,31,0,5,13
20130112,39,49,29,0,3,8
20130113,38,49,26,0,2,8
20130114,39,50,28,0,5,16
20130115,39,50,27,0,3,12
20130116,41,55,27,0,3,13
20130117,45,61,28,0,2,10
20130118,45,61,28,0,2,10
20130119,44,60,28,0,3,12
20130120,46,61,30,0,2,10
20130121,45,61,29,0,3,12
20130122,45,58,31,0,3,12
20130123,47,51,43,0.15,2,15
20130124,52,57,47,0,2,9
20130125,56,64,47,0,2,12
20130126,51,59,43,0,8,21
20130127,46,55,37,0,6,14
20130128,48,58,37,0,6,16
20130129,49,58,39,0,6,12
20130130,50,63,36,0,1,9
20130131,49,63,35,0,3,10
20130201,51,64,37,0,3,12
20130202,52,63,41,0,3,9
20130203,50,60,40,0,5,15
20130204,47,56,38,0,4,14
20130205,52,58,46,0,8,17
20130206,49,60,37,0,6,13
20130207,48,55,40,0.08,8,16
20130208,46,55,36,0,3,15
20130209,45,59,30,0,2,9
20130210,46,61,31,0,2,9
20130211,48,63,33,0,3,10
20130212,48,61,34,0,3,9
20130213,50,64,35,0,2,10
20130214,52,68,36,0,4,13
20130215,54,69,38,0,3,10
20130216,53,67,38,0,2,9
20130217,52,65,39,0,3,8
20130218,48,54,42,0,12,23
20130219,44,49,39,0.24,9,24
20130220,46,59,32,0,6,14
20130221,48,61,34,0,5,16
20130222,50,63,36,0,6,16
20130223,50,60,40,0,8,17
20130224,50,64,35,0,4,13
20130225,50,63,36,0,4,14
20130226,52,69,34,0,3,10
20130227,52,68,36,0,4,9
20130228,58,69,46,0,5,14
20130301,58,73,43,0,3,9
20130302,58,69,47,0,3,14
20130303,58,67,48,0,9,21
20130304,53,61,44,0,7,17
20130305,49,58,39,0.07,11,23
20130306,48,55,41,0.19,10,25
20130307,48,57,38,0,4,10
20130308,51,62,40,0,8,18
20130309,53,68,38,0,4,13
20130310,54,69,38,0,2,8
20130311,56,73,39,0,2,10
20130312,59,75,43,0,2,10
20130313,61,77,45,0,3,13
20130314,60,72,48,0,4,15
20130315,59,73,45,0,4,13
20130316,60,73,46,0,7,18
20130317,57,70,44,0,5,13
20130318,55,67,43,0,4,13
20130319,58,68,48,0.07,5,17
20130320,56,62,49,0.03,7,20
20130321,53,65,41,0,4,13
20130322,54,69,38,0,5,21
20130323,53,69,37,0,3,12
20130324,56,71,41,0,4,14
20130325,55,64,46,0,10,17
20130326,58,69,47,0,8,15
20130327,57,65,48,0,7,17
20130328,60,68,52,0.02,4,12
20130329,62,76,47,0,4,14
20130330,62,69,55,0.05,6,17
20130331,59,66,52,0.25,3,13
20130401,58,66,50,0.15,4,15
20130402,58,70,46,0,6,13
20130403,62,76,47,0.01,3,10
20130404,59,65,52,0.3,8,17
20130405,59,65,53,0,8,15
20130406,60,67,53,0,6,16
20130407,57,65,49,0.06,11,28
20130408,58,69,46,0,14,29
20130409,61,76,45,0,11,24
20130410,66,85,46,0,7,22
20130411,63,74,51,0,7,18
20130412,63,78,48,0,9,16
20130413,61,72,49,0,11,17
20130414,59,72,46,0,12,29
20130415,54,62,46,0,13,30
20130416,54,68,40,0,8,21
20130417,59,70,48,0,10,20
20130418,60,77,42,0,4,12
20130419,64,81,47,0,5,16
20130420,66,82,50,0,5,15
20130421,67,85,48,0,3,10
20130422,70,89,51,0,3,18
20130423,67,84,50,0,7,18
20130424,59,73,45,0,8,20
20130425,59,66,51,0,11,20
20130426,62,75,49,0,8,16
20130427,63,80,46,0,6,15
20130428,69,89,48,0,4,14
20130429,73,90,55,0,5,14
20130430,70,85,54,0,5,13
20130501,72,86,58,0,7,20
20130502,71,91,51,0,5,15
20130503,72,91,53,0,5,17
20130504,71,90,52,0,6,20
20130505,61,69,53,0,7,15
20130506,63,70,55,0,5,16
20130507,65,73,56,0,7,15
20130508,61,69,53,0,10,17
20130509,62,73,51,0,10,16
20130510,66,80,51,0,10,16
20130511,71,91,51,0,6,15
20130512,69,86,52,0,6,17
20130513,70,85,54,0,10,15
20130514,66,78,53,0,17,25
20130515,61,71,51,0,16,24
20130516,63,72,54,0,12,20
20130517,62,72,51,0,11,20
20130518,64,78,50,0,9,16
20130519,69,85,52,0,5,16
20130520,71,91,51,0,6,17
20130521,63,74,52,0,13,21
20130522,57,69,45,0,9,17
20130523,60,72,47,0,7,16
20130524,62,74,50,0,10,22
20130525,61,71,50,0,14,22
20130526,63,73,53,0,11,23
20130527,59,65,52,0.02,10,18
20130528,66,75,56,0,9,18
20130529,66,75,56,0,9,22
20130530,67,81,52,0,8,15
20130531,72,91,52,0,6,15
20130601,77,97,56,0,4,15
20130602,75,90,59,0,9,17
20130603,64,75,53,0,10,20
20130604,62,70,54,0,13,21
20130605,65,77,53,0,10,18
20130606,68,84,52,0,7,17
20130607,75,97,53,0,5,16
20130608,78,97,58,0,8,20
20130609,63,69,57,0,16,25
20130610,64,72,56,0,10,24
20130611,68,81,55,0,9,16
20130612,68,83,53,0,10,20
20130613,68,83,53,0,8,15
20130614,72,89,55,0,5,17
20130615,67,81,53,0,12,22
20130616,69,84,53,0,11,20
20130617,68,81,55,0,13,22
20130618,64,73,54,0,13,24
20130619,66,78,54,0,9,17
20130620,67,81,52,0,9,18
20130621,69,85,53,0,8,15
20130622,74,91,56,0,9,21
20130623,64,70,57,0,12,21
20130624,63,66,59,0.11,6,12
20130625,69,76,62,0.01,8,18
20130626,73,84,62,0,9,20
20130627,76,92,60,0,8,18
20130628,83,103,63,0,5,18
20130629,85,104,65,0,5,17
20130630,82,99,64,0,7,17
20130701,82,101,63,0,5,15
20130702,82,102,62,0,7,17
20130703,80,100,59,0,7,16
20130704,84,101,67,0,8,20
20130705,66,75,57,0,20,31
20130706,69,81,56,0,12,21
20130707,71,87,54,0,9,18
20130708,71,88,53,0,9,18
20130709,75,95,54,0,7,17
20130710,74,92,55,0,8,23
20130711,68,83,53,0,11,20
20130712,69,83,54,0,9,18
20130713,72,90,54,0,8,18
20130714,70,87,53,0,7,16
20130715,64,76,52,0,11,17
20130716,64,70,57,0,13,22
20130717,71,85,57,0,8,15
20130718,71,89,53,0,8,18
20130719,73,92,53,0,7,16
20130720,73,90,55,0,9,18
20130721,74,92,55,0,10,18
20130722,70,83,56,0,11,17
20130723,72,83,61,0,8,16
20130724,76,93,58,0,8,18
20130725,73,89,57,0,10,16
20130726,72,88,56,0,10,17
20130727,68,81,55,0,10,18
20130728,67,79,55,0,9,17
20130729,63,71,55,0,12,22
20130730,68,80,55,0,10,20
20130731,68,82,54,0,12,20
20130801,68,79,56,0,15,23
20130802,72,88,56,0,11,18
20130803,70,84,55,0,10,21
20130804,69,82,55,0,10,18
20130805,67,80,54,0,9,18
20130806,64,74,54,0,11,18
20130807,64,71,57,0,12,20
20130808,67,78,56,0,10,16
20130809,67,77,56,0,11,17
20130810,69,80,57,0,10,17
20130811,71,85,56,0,10,18
20130812,72,87,56,0,9,16
20130813,74,93,54,0,6,18
20130814,75,90,59,0,11,16
20130815,75,88,62,0,12,17
20130816,77,91,63,0,10,16
20130817,73,84,61,0,12,18
20130818,78,97,58,0,5,18
20130819,79,93,64,0,7,18
20130820,73,87,58,0,11,20
20130821,70,82,57,0,10,17
20130822,68,78,57,0,9,17
20130823,71,84,57,0,11,20
20130824,72,84,59,0,13,21
20130825,73,84,61,0,10,22
20130826,71,82,60,0,9,16
20130827,73,88,57,0,9,20
20130828,73,86,59,0,11,18
20130829,73,85,61,0,9,17
20130830,78,94,62,0,8,17
20130831,75,88,62,0,9,16
20130901,74,86,61,0,10,20
20130902,74,83,65,0,9,16
20130903,70,81,59,0,10,16
20130904,72,83,60,0,12,18
20130905,72,83,60,0,11,17
20130906,75,93,56,0,5,15
20130907,77,96,58,0,4,15
20130908,77,96,58,0,4,14
20130909,78,98,58,0,6,17
20130910,69,78,59,0,10,23
20130911,69,75,62,0,12,20
20130912,72,83,60,0,10,17
20130913,72,86,58,0,12,21
20130914,67,76,57,0,15,20
20130915,69,81,56,0,12,21
20130916,72,85,59,0,10,24
20130917,68,78,58,0,12,22
20130918,69,85,53,0,4,17
20130919,71,90,51,0,3,16
20130920,65,75,54,0,10,22
20130921,62,68,56,0.65,8,18
20130922,62,74,50,0.01,4,16
20130923,68,82,53,0,5,15
20130924,68,77,59,0,10,23
20130925,64,72,55,0,10,20
20130926,62,76,47,0,5,16
20130927,63,78,48,0,4,16
20130928,66,83,49,0,4,16
20130929,67,77,57,0,8,16
20130930,67,76,58,0,8,15
20131001,64,75,53,0,7,13
20131002,65,79,51,0,6,18
20131003,60,74,45,0,8,21
20131004,68,80,55,0,11,24
20131005,66,83,49,0,4,10
20131006,66,84,47,0,3,10
20131007,67,84,50,0,4,15
20131008,63,77,48,0,4,15
20131009,62,72,51,0,7,16
20131010,62,74,49,0,5,13
20131011,58,71,45,0,5,15
20131012,60,75,44,0,6,17
20131013,61,74,47,0,3,12
20131014,61,77,45,0,4,12
20131015,63,80,45,0,5,15
20131016,64,80,47,0,3,10
20131017,65,81,48,0,2,10
20131018,64,82,45,0,3,9
20131019,64,82,45,0,2,8
20131020,62,80,43,0,2,12
20131021,60,74,46,0,2,9
20131022,63,80,45,0,3,9
20131023,60,75,44,0.01,4,13
20131024,55,64,46,0,7,17
20131025,59,71,47,0,4,10
20131026,62,80,43,0,2,9
20131027,53,62,44,0,12,28
20131028,56,64,48,0,9,17
20131029,54,62,45,0,3,12
20131030,55,67,43,0,3,9
20131101,58,73,43,0,3,12
20131102,59,74,43,0,5,16
20131103,52,65,39,0,2,9
20131104,54,70,37,0,4,16
20131105,56,71,40,0,2,10
20131106,56,69,42,0,3,13
20131107,61,75,46,0,2,12
20131108,60,75,45,0,4,15
20131109,58,72,43,0,2,9
20131110,54,66,42,0,3,13
20131111,56,68,43,0,1,12
20131112,61,71,50,0.01,3,13
20131113,62,77,47,0,3,10
20131114,56,66,45,0,5,16
20131115,55,67,43,0,5,14
20131116,57,66,47,0,9,18
20131117,54,64,44,0,3,13
20131118,50,60,40,0,5,18
20131119,55,59,51,0.59,5,10
20131120,56,60,52,0.51,5,13
20131121,57,62,51,0.24,10,29
20131122,60,69,50,0,13,24
20131123,52,62,41,0,3,10
20131124,50,62,37,0,2,7
20131125,49,62,36,0,2,8
20131126,49,60,38,0,3,9
20131127,51,61,40,0,3,13
20131128,56,70,41,0,3,8
20131129,54,68,40,0,2,7
20131130,54,66,41,0,1,7
20131131,54,68,39,0,2,9
20131201,54,68,39,0,2,9
20131202,53,67,39,0,5,17
20131203,48,57,39,0,8,18
20131204,40,51,29,0,2,13
20131205,38,50,25,0,4,8
20131206,38,49,26,0.45,5,22
20131207,40,48,31,0.01,9,24
20131208,36,43,28,0,5,16
20131209,38,47,28,0,5,16
20131210,38,51,24,0,2,12
20131211,40,53,27,0,4,10
20131212,43,58,28,0,2,9
20131213,45,60,30,0,2,8
20131214,44,58,30,0,2,10
20131215,45,61,29,0,2,9
20131216,50,65,34,0,3,12
20131217,51,64,37,0,3,9
20131218,50,65,35,0,5,18
20131219,49,61,36,0,3,14
20131220,46,62,30,0,1,7
20131221,48,61,35,0,2,8
20131222,47,62,32,0,2,9
20131223,48,61,34,0,2,10
20131224,53,67,38,0,1,8
20131225,48,63,32,0,3,12
20131226,48,64,31,0,2,12
20131227,46,59,32,0,2,10
20131228,49,67,31,0,2,6
20131229,47,61,33,0,3,15
20131230,46,61,31,0,1,8
20131231,49,63,34,0,1,8
20140101,47,63,31,0,2,8
20140102,49,64,33,0,2,9
20140103,51,66,35,0,2,10
20140104,51,68,34,0,3,14
20140105,51,65,36,0,4,13
20140106,47,59,34,0,1,9
20140107,51,64,38,0,2,9
20140108,54,59,48,0,7,13
20140109,55,63,47,0,7,13
20140110,51,62,39,0,2,9
20140111,50,59,41,0,5,17
20140112,49,62,36,0,2,12
20140113,50,63,37,0,3,13
20140114,51,67,34,0,3,10
20140115,53,70,35,0,3,10
20140116,52,71,33,0,2,10
20140117,50,67,33,0,3,10
20140118,51,69,33,0,3,10
20140119,49,66,31,0,3,13
20140120,51,68,33,0,2,9
20140121,51,70,32,0,3,9
20140122,52,70,34,0,2,8
20140123,51,66,35,0,6,22
20140124,55,71,38,0,3,9
20140125,58,73,42,0,3,9
20140126,54,68,40,0,2,9
20140127,51,63,39,0,3,9
20140128,59,68,50,0,5,15
20140129,60,65,54,0.01,8,14
20140130,57,64,50,0.09,6,14
20140131,51,62,40,0,5,20
20140201,47,61,33,0,3,12
20140202,46,51,40,0.22,4,15
20140203,47,57,36,0,5,18
20140204,46,55,36,0,3,9
20140205,46,56,35,0.14,5,14
20140206,48,52,44,0.56,5,13
20140207,52,54,50,0.21,7,16
20140208,56,60,52,0.64,11,20
20140209,58,60,56,0.83,12,21
20140210,56,61,51,0.01,5,17
20140211,53,62,44,0.01,3,13
20140212,52,61,43,0,3,14
20140213,60,69,50,0,6,14
20140214,58,65,51,0,5,15
20140215,56,62,49,0,9,21
20140216,55,65,44,0,3,13
20140217,51,63,39,0,5,15
20140218,54,65,42,0,5,14
20140219,57,66,47,0,5,12
20140220,54,68,40,0,3,8
20140221,57,72,41,0,3,9
20140222,57,72,41,0,3,12
20140223,56,71,40,0,2,10
20140224,57,73,41,0,2,10
20140225,54,65,43,0,5,20
20140226,55,59,51,0.78,7,23
20140227,60,66,53,0.04,8,16
20140228,57,61,52,1.05,8,23
20140301,59,67,50,0,10,21
20140302,54,60,48,0.03,5,18
20140303,54,60,48,0.1,5,13
20140304,57,61,52,0.01,2,9
20140305,60,68,52,0.33,6,18
20140306,59,67,51,0.01,7,16
20140307,56,69,42,0,3,12
20140308,58,71,44,0,3,9
20140309,62,69,54,0,4,10
20140310,59,68,50,0.01,6,16
20140311,57,71,42,0,8,22
20140312,61,74,48,0,8,21
20140313,60,78,44,0,4,12
20140314,62,74,50,0,6,16
20140315,64,80,47,0,4,12
20140316,63,79,46,0,4,21
20140317,60,70,49,0,8,17
20140318,57,71,42,0,5,17
20140319,58,74,42,0,5,13
20140320,63,77,48,0,5,14
20140321,59,71,46,0,9,17
20140322,58,72,44,0,6,16
20140323,58,73,43,0,4,16
20140324,62,78,45,0,5,13
20140325,55,63,46,0.01,8,21
20140326,57,63,50,0.38,9,20
20140327,56,64,47,0.04,7,15
20140328,61,70,51,0,9,16
20140329,54,58,50,0.34,10,20
20140330,53,62,44,0,9,20
20140331,51,57,44,0.61,8,24
20140401,50,56,43,0.49,7,23
20140402,53,62,44,0.01,4,13
20140403,55,65,45,0,6,16
20140404,54,60,47,0.33,7,18
20140405,55,68,42,0,6,15
20140406,63,79,47,0,4,12
20140407,66,81,51,0,5,13
20140408,68,82,53,0,5,12
20140409,65,78,51,0,7,13
20140410,63,81,45,0,3,14
20140411,61,72,50,0,7,16
20140412,59,69,49,0,10,22
20140413,66,79,52,0,6,16
20140414,64,79,48,0,7,14
20140415,63,76,50,0,9,17
20140416,66,81,51,0,6,14
20140417,64,78,50,0,8,18
20140418,64,76,52,0,10,20
20140419,60,70,50,0,13,20
20140420,66,82,50,0,7,14
20140421,63,72,53,0,9,20
20140422,58,66,50,0,13,24
20140423,56,69,43,0,8,20
20140424,61,69,53,0,10,17
20140425,53,58,48,0.68,9,21
20140426,54,64,44,0,8,18
20140427,59,66,51,0,9,15
20140428,61,75,47,0,5,16
20140429,69,88,49,0,6,17
20140430,71,88,54,0,5,13
20140501,74,93,55,0,5,18
20140502,69,86,52,0,7,21
20140503,63,71,54,0,12,20
20140504,62,70,53,0,11,20
20140505,62,70,53,0,11,22
20140506,62,73,51,0,9,18
20140507,61,72,50,0,13,21
20140508,60,67,53,0,12,21
20140509,63,72,54,0,10,23
20140510,61,72,50,0,10,24
20140511,64,81,46,0,8,20
20140512,69,88,50,0,6,20
20140513,73,93,53,0,5,14
20140514,76,96,56,0,6,17
20140515,74,93,54,0,6,17
20140516,70,87,53,0,10,22
20140517,66,77,55,0,14,22
20140518,66,76,56,0,10,21
20140519,64,72,55,0,12,24
20140520,64,75,52,0,10,22
20140521,69,82,55,0,12,21
20140522,68,82,54,0,10,20
20140523,70,86,53,0,12,18
20140524,73,87,59,0,11,18
20140525,75,91,58,0,9,18
20140526,74,89,58,0,10,20
20140527,69,83,54,0,12,21
20140528,68,81,54,0,6,17
20140529,69,85,53,0,7,18
20140530,64,75,52,0,15,21
20140531,68,82,53,0,10,18
20140601,71,89,52,0,8,16
20140602,62,72,52,0,13,23
20140603,67,80,53,0,11,20
20140604,72,90,53,0,6,20
20140605,71,87,54,0,9,17
20140606,69,83,54,0,11,18
20140607,72,90,53,0,9,20
20140608,79,101,56,0,5,20
20140609,80,100,60,0,6,20
20140610,71,84,57,0,10,21
20140611,64,72,56,0,13,21
20140612,65,77,53,0,16,23
20140613,70,85,55,0,9,18
20140614,73,89,56,0,8,22
20140615,67,78,55,0,18,28
20140616,63,71,54,0,19,26
20140617,68,82,53,0,8,21
20140618,72,91,53,0,7,20
20140619,72,90,53,0,9,18
20140620,74,91,56,0,11,21
20140621,68,80,56,0,15,24
20140622,70,86,54,0,15,23
20140623,72,89,54,0,12,22
20140624,74,87,60,0,13,22
20140625,68,77,58,0,15,23
20140626,68,76,60,0,11,20
20140627,69,81,57,0,11,17
20140628,73,87,58,0,11,18
20140629,78,96,60,0,7,17
20140630,81,101,60,0,5,21
20140701,69,81,57,0,12,20
20140702,71,85,57,0,15,28
20140703,73,88,57,0,14,23
20140704,74,92,55,0,9,17
20140705,73,94,52,0,7,17
20140706,75,95,54,0,8,17
20140707,68,79,57,0,5,13
20140708,75,90,59,0,9,18
20140709,69,80,57,0,12,22
20140710,67,75,58,0,13,23
20140711,69,77,60,0,12,20
20140712,71,84,58,0,12,20
20140713,75,94,56,0,10,18
20140714,80,99,61,0,8,23
20140715,74,88,60,0,13,20
20140716,70,77,62,0,14,23
20140717,69,75,62,0,13,25
20140718,69,77,61,0,11,23
20140719,73,85,61,0,10,20
20140720,70,78,62,0,11,22
20140721,70,77,62,0,11,20
20140722,71,80,61,0,11,23
20140723,73,82,64,0,9,17
20140724,77,94,60,0,7,18
20140725,81,100,61,0,6,23
20140726,80,100,60,0,8,17
20140727,82,99,64,0,9,20
20140728,77,95,59,0,9,20
20140729,78,96,60,0,8,18
20140730,78,96,59,0,9,18
20140731,77,96,58,0,8,17
20140801,79,97,60,0,7,18
20140802,74,89,58,0,10,16
20140803,71,83,59,0,10,17
20140804,69,79,59,0.01,8,15
20140805,70,78,61,0.08,6,20
20140806,76,89,62,0,7,16
20140807,75,90,60,0,10,22
20140808,76,92,59,0,13,22
20140809,69,80,58,0,17,24
20140810,71,83,59,0,9,20
20140811,74,89,58,0,9,20
20140812,69,78,60,0,10,17
20140813,71,84,57,0,8,21
20140814,73,87,58,0,8,16
20140815,74,90,58,0,8,18
20140816,74,90,58,0,8,18
20140817,72,89,55,0,8,17
20140818,72,85,59,0,11,21
20140819,69,77,60,0,13,21
20140820,66,71,60,0,12,22
20140821,74,87,60,0,8,20
20140822,72,84,59,0,12,21
20140823,71,87,54,0,7,17
20140824,69,81,57,0,8,16
20140825,68,76,59,0,11,21
20140826,72,86,57,0,8,16
20140827,76,92,60,0,9,17
20140828,76,93,59,0,8,21
20140829,74,88,60,0,8,17
20140830,77,93,61,0,7,20
20140831,78,93,62,0,11,18
20140901,78,97,59,0,6,15
20140902,72,84,59,0,9,17
20140903,73,86,60,0,8,18
20140904,72,86,57,0,7,15
20140905,71,83,59,0,9,15
20140906,71,85,57,0,9,18
20140907,70,85,55,0,9,18
20140908,65,75,54,0,9,18
20140909,71,86,55,0,6,15
20140910,75,97,52,0,4,17
20140911,78,97,59,0,5,14
20140912,77,97,57,0,5,15
20140913,77,94,59,0,7,16
20140914,75,90,59,0,8,17
20140915,73,85,61,0,10,18
20140916,74,88,59,0,8,17
20140917,73,87,59,0,7,22
20140918,72,81,63,0.01,9,17
20140919,72,84,59,0,8,17
20140920,71,81,60,0,8,18
20140921,69,75,63,0,11,18
20140922,73,85,61,0,8,21
20140923,72,85,59,0,9,17
20140924,72,80,64,0,10,21
20140925,67,76,58,0.27,8,17
20140926,67,76,57,0,7,20
20140927,69,80,57,0,9,21
20140928,69,78,60,0,7,17
20140929,68,80,55,0,7,16
20140930,71,82,59,0,7,17
20141001,71,88,53,0,5,15
20141002,71,89,52,0,4,13
20141003,75,94,56,0,4,12
20141004,76,95,56,0,4,9
20141005,75,97,53,0,3,12
20141006,76,95,56,0,3,9
20141007,72,90,53,0,4,13
20141008,74,94,54,0,5,23
20141009,70,84,55,0,6,15
20141010,68,81,55,0,9,15
20141011,71,86,56,0,6,14
20141012,73,93,53,0,3,10
20141013,70,87,53,0,5,15
20141014,63,72,54,0,12,23
20141015,64,71,57,0.03,7,17
20141016,63,74,51,0,6,15
20141017,64,76,52,0,4,15
20141018,68,80,55,0,5,13
20141019,68,80,55,0,6,16
20141020,63,71,54,0,9,20
20141021,60,72,48,0,5,15
20141022,63,76,50,0,6,15
20141023,67,75,58,0,5,14
20141024,63,74,52,0,6,17
20141025,64,70,58,0.14,10,22
20141026,61,70,51,0,6,14
20141027,60,72,47,0,3,12
20141028,62,77,47,0,4,10
20141029,66,81,50,0,3,10
20141030,64,75,53,0,4,15
20141101,58,66,49,0,8,17
20141102,57,69,44,0,3,14
20141103,58,71,45,0,3,10
20141104,58,71,45,0,3,12
20141105,61,76,46,0,3,12
20141106,63,77,48,0,4,14
20141107,63,76,50,0,3,8
20141108,64,79,48,0,3,9
20141109,63,77,48,0,3,8
20141110,64,78,49,0,4,10
20141111,59,64,53,0,8,16
20141112,60,66,53,0,4,10
20141113,60,64,55,0.13,3,12
20141114,58,68,48,0,6,15
20141115,58,68,47,0,4,12
20141116,53,63,43,0,4,13
20141117,53,65,41,0,5,13
20141118,51,60,42,0,4,13
20141119,53,56,50,0.18,3,12
20141120,55,58,51,0.41,3,15
20141121,56,61,51,0,2,8
20141122,60,69,50,0.03,10,21
20141123,54,66,42,0,2,8
20141124,54,69,39,0,1,6
20141125,53,65,41,0,3,12
20141126,55,68,42,0,2,13
20141127,56,68,44,0,2,9
20141128,54,69,39,0,6,14
20141129,63,69,57,0.01,7,15
20141130,58,62,53,0.25,4,13
20141131,59,63,54,0.01,5,10
20141201,59,63,54,0.01,5,10
20141202,58,60,55,1.24,6,16
20141203,61,66,56,1.22,6,25
20141204,62,70,54,0,3,12
20141205,60,68,52,0.03,5,16
20141206,62,68,56,0.16,3,13
20141207,58,62,53,0,3,9
20141208,59,65,52,0,4,13
20141209,57,61,53,0,3,9
20141210,61,66,55,0,7,23
20141211,59,67,51,2.75,10,32
20141212,52,56,47,0.21,2,8
20141213,51,57,45,0,1,8
20141214,50,54,45,0.1,4,14
20141215,52,56,48,0.95,6,21
20141216,56,63,48,0.49,6,18
20141217,55,60,50,0.22,7,14
20141218,55,59,51,0.01,3,10
20141219,55,58,52,0.45,5,18
20141220,58,62,53,0,4,16
20141221,63,69,56,0,7,17
20141222,61,68,53,0,3,8
20141223,57,67,47,0,2,10
20141224,54,63,44,0.02,8,23
20141225,49,60,37,0,7,22
20141226,47,59,35,0,5,16
20141227,44,54,34,0,4,10
20141228,49,59,38,0,3,9
20141229,47,54,40,0,3,12
20141230,43,54,32,0,12,32
20141231,45,60,30,0,4,17
20150101,43,52,33,0,4,12
20150102,41,53,29,0,2,8
20150103,44,56,31,0,2,10
20150104,46,57,34,0,3,14
20150105,47,59,35,0,3,12
20150106,51,64,38,0,5,12
20150107,53,69,36,0,3,12
20150108,52,63,41,0,2,9
20150109,54,62,46,0,2,9
20150110,54,65,43,0,2,9
20150111,53,62,43,0,3,12
20150112,54,66,41,0,1,6
20150113,52,64,40,0,4,10
20150114,49,57,40,0,4,13
20150115,49,57,41,0,2,13
20150116,50,57,43,0,4,10
20150117,53,59,47,0,3,12
20150118,59,66,51,0,3,10
20150119,54,62,45,0,3,9
20150120,53,62,44,0,2,6
20150121,51,61,40,0,3,10
20150122,48,56,39,0,5,12
20150123,50,62,38,0,3,9
20150124,51,60,42,0,6,12
20150125,53,63,42,0,5,12
20150126,53,66,39,0,3,10
20150127,57,67,47,0,2,10
20150128,56,69,43,0,2,7
20150129,56,68,43,0,3,9
20150130,56,70,42,0,2,10
20150131,58,77,39,0,4,13
20150201,52,65,39,0,2,14
20150202,55,67,42,0,2,12
20150203,59,70,47,0,2,13
20150204,55,64,45,0,2,14
20150205,57,64,50,0,6,18
20150206,61,66,56,1.29,16,29
20150207,61,68,54,0.15,5,24
20150208,59,65,52,1.42,10,31
20150209,59,67,50,0.01,8,18
20150210,55,66,43,0,2,9
20150211,55,68,42,0,3,12
20150212,58,72,44,0,3,12
20150213,59,73,44,0,3,10
20150214,60,74,45,0,4,12
20150215,61,75,46,0,4,13
20150216,59,73,44,0,4,12
20150217,55,59,51,0,8,15
20150218,58,67,48,0,5,10
20150219,56,65,47,0,3,10
20150220,61,71,51,0,3,9
20150221,56,67,44,0,3,10
20150222,54,66,42,0,10,24
20150223,53,63,42,0,13,24
20150224,53,70,36,0,4,14
20150225,56,70,41,0,3,13
20150226,59,73,45,0,6,18
20150227,59,66,51,0,12,24
20150228,53,63,43,0,5,13
20150301,55,67,42,0,6,16
20150302,55,63,47,0,7,18
20150303,54,67,41,0,4,12
20150304,55,70,40,0,4,6
20150305,56,70,41,0,4,9
20150306,59,75,42,0,3,7
20150307,60,77,43,0,3,9
20150308,60,76,44,0,3,12
20150309,60,73,47,0,4,12
20150310,59,70,48,0,3,12
20150311,60,67,52,0.08,5,14
20150312,62,76,47,0,4,10
20150313,64,77,51,0,4,13
20150314,69,85,52,0,4,15
20150315,66,76,56,0,5,18
20150316,62,70,54,0,4,12
20150317,63,72,53,0,8,16
20150318,62,75,49,0,6,12
20150319,64,81,47,0,3,13
20150320,61,73,48,0,5,16
20150321,64,75,53,0,8,14
20150322,63,69,57,0.02,10,20
20150323,60,67,52,0.07,10,23
20150324,61,70,52,0,7,17
20150325,64,79,49,0,4,13
20150326,66,82,50,0,3,12
20150327,65,76,53,0,8,21
20150328,66,81,51,0,4,14
20150329,66,83,49,0,5,15
20150330,66,81,50,0,8,18
20150331,63,72,54,0,12,25
20150401,57,69,44,0,7,16
20150402,58,73,43,0,7,17
20150403,60,76,43,0,7,16
20150404,59,71,46,0,10,21
20150405,53,60,46,0.03,9,20
20150406,53,64,42,0,10,18
20150407,55,62,48,0.55,11,24
20150408,54,64,44,0,4,13
20150409,56,70,42,0,5,9
20150410,59,73,45,0,6,16
20150411,62,75,49,0,8,18
20150412,65,80,49,0,4,13
20150413,59,71,46,0,8,18
20150414,56,68,44,0,9,23
20150415,59,76,41,0,4,15
20150416,66,81,50,0,6,18
20150417,66,84,47,0,5,17
20150418,64,80,48,0,6,17
20150419,64,79,49,0,7,17
20150420,62,70,53,0,11,17
20150421,60,65,54,0,16,25
20150422,64,74,54,0,9,20
20150423,63,74,52,0,14,26
20150424,61,68,53,0.12,13,22
20150425,61,69,53,0.18,9,20
20150426,64,77,50,0,6,15
20150427,70,89,51,0,7,17
20150428,67,81,53,0,13,21
20150429,67,81,53,0,10,20
20150430,71,91,51,0,5,16
20150501,73,90,56,0,5,17
20150502,67,81,53,0,9,16
20150503,61,70,51,0,10,21
20150504,61,70,52,0,15,25
20150505,63,72,53,0,17,23
20150506,64,76,51,0,13,22
20150507,61,70,51,0,9,18
20150508,61,76,45,0,5,15
